cond,EQ_1,EQ_2,EQ_3,EQ_4,EQ_5,EQ_6,EQ_7,EQ_8,EQ_9,EQ_10,EQ_11,EQ_12,EQ_13,EQ_14,EQ_15,EQ_16,EQ_17,EQ_18,EQ_19,EQ_20,EQ_21,EQ_22,EQ_23,EQ_24,EQ_25,EQ_26,EQ_27,EQ_28,EQ_29,EQ_30,EQ_31,EQ_32,EQ_33,EQ_34,EQ_35,EQ_36,EQ_37,EQ_38,EQ_39,EQ_40,EQ_41,EQ_42,EQ_43,EQ_44,EQ_45,EQ_46,EQ_47,EQ_48,EQ_49,EQ_50,EQ_51,EQ_52,EQ_53,EQ_54,EQ_55,EQ_56,EQ_57,EQ_58,EQ_59,EQ_60,IDAQ_1,IDAQ_2,IDAQ_3,IDAQ_4,IDAQ_5,IDAQ_6,IDAQ_7,IDAQ_8,IDAQ_9,IDAQ_10,IDAQ_11,IDAQ_12,IDAQ_13,IDAQ_14,IDAQ_15,IDAQ_16,IDAQ_17,IDAQ_18,IDAQ_19,IDAQ_20,IDAQ_21,IDAQ_22,IDAQ_23,IDAQ_24,IDAQ_25,IDAQ_26,IDAQ_27,IDAQ_28,IDAQ_29,IDAQ_30,DS_1,DS_2,DS_3,DS_4,DS_5,DS_6,DS_7,DS_8,DS_9,DS_10,DS_11,DS_12,DS_13,DS_14,DS_15,DS_16,DS_17,DS_18,DS_19,DS_20,DS_21,DS_22,DS_23,DS_24,DS_25,DS_26,DS_27,Teleo_1,Teleo_2,Teleo_3,Teleo_4,Teleo_5,Teleo_6,Teleo_7,Teleo_8,Teleo_9,Teleo_10,Teleo_11,Teleo_12,Teleo_13,Teleo_14,Teleo_15,Teleo_16,Teleo_17,Teleo_18,Teleo_19,Teleo_20,Teleo_21,Teleo_22,Teleo_23,Teleo_24,Teleo_25,PB_1,PB_2,PB_3,PB_4,PB_5,PB_6,PB_7,PB_8,PB_9,PB_10,PB_11,PB_12,PB_13,PB_14,PB_15,PB_16,PB_17,PB_18,PB_19,PB_20,PB_21,PB_22,PB_23,PB_24,PB_25,PB_26,ESI_1,ESI_2,ESI_3,ESI_4,ESI_5,ESI_6,ESI_7,ESI_8,ESI_9,ESI_10,ESI_11,ESI_12,ESI_13,ESI_14,ESI_15,ESI_16,ESI_17,ESI_18,ESI_19,ESI_20,RB_1,RB_2,RB_3,RB_4,RB_5,RB_6,RB_7,RB_8,RB_9,RB_10,RB_11,RB_12,RB_13,RB_14,RB_15,RB_16,RB_17,RB_18,RB_19,RB_20,RB_21,RB_22,RB_23,RB_24,RB_25,RB_26,RB_27,RB_28,RB_29,RB_30,RB_31,RB_32,RB_33,RB_34,RB_35,RB_36,RB_37,RB_38,MC3,Sex,Age,Race,Race_TEXT,SES,BiG,SoTP,RelAff,RelAff_TEXT,RelBel,Rel,Spir,Pray,RelAtt,RelInt,PV_1,PV_2,PV_3,PV_4,PO,Purpose1,Purpose2,Task1,Task2,Task3,Task4,SR1,SR2,Enjoy,DB,LocationLatitude,LocationLongitude,LocationAccuracy
1,2,3,2,3,2,2,3,3,2,4,3,4,2,3,2,3,3,4,2,2,3,2,1,3,2,2,3,3,4,3,2,4,2,3,2,2,2,1,2,2,1,2,2,2,3,3,2,4,3,3,2,2,2,2,2,2,3,2,2,2,7,10,1,8,9,11,1,4,1,6,2,11,1,1,6,11,1,10,11,11,6,11,1,9,11,1,11,10,11,9,3,2,2,4,2,3,3,2,3,2,3,2,4,3,4,3,4,4,3,3,2,2,3,3,4,3,3,2,6,7,6,5,3,7,7,4,5,4,4,3,5,7,7,6,5,5,4,3,5,7,5,2,5,4,4,2,4,4,3,3,4,3,2,3,3,4,7,5,3,2,4,4,4,4,3,3,3,4,4,4,2,3,3,1,3,4,3,4,4,3,4,4,2,4,3,1,4,5,4,4,3,4,4,5,3,4,4,4,3,4,5,4,3,2,4,4,5,5,1,2,2,3,4,5,5,3,3,5,3,4,4,5,3,3,4,3,1,2,30,2,,3,1,2,4,,8,8,7,6,5,7,5,2,3,4,6,The study was about religious.,Try to evaluate the religious effects of individuals.,2,,2,,1,To stay honest.,1,1,20.23330688,85.83331299,-1
1,2,3,1,4,3,1,1,4,3,2,4,4,2,4,2,1,2,4,2,2,3,2,1,1,2,2,1,2,3,3,1,4,2,3,1,2,3,1,2,1,1,1,1,2,3,4,1,4,2,4,1,1,4,2,2,1,3,2,1,3,9,7,10,10,9,5,1,6,1,3,1,5,1,1,8,11,1,7,9,8,1,6,2,8,1,1,9,4,10,8,1,4,4,3,5,4,4,4,4,3,4,3,4,4,5,4,4,4,4,5,4,4,4,5,4,5,4,1,5,5,4,5,1,5,6,5,4,5,6,5,5,5,6,6,5,5,6,4,6,5,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,2,1,3,1,1,5,5,4,1,5,3,1,2,4,2,2,4,2,2,4,1,4,4,1,2,5,1,5,1,1,5,5,5,5,5,1,3,1,5,5,1,1,5,5,1,5,1,1,1,5,1,5,1,1,3,5,3,3,1,5,5,1,1,1,1,1,44,2,,3,1,2,4,,9,9,9,5,6,8,1,1,1,1,7,perception of human,perception of human,2,,2,,2,,2,1,28.66670227,77.21670532,-1
1,1,3,1,4,3,1,1,4,1,2,4,3,1,3,1,1,1,1,1,1,3,1,1,1,2,1,3,2,2,2,1,3,1,1,1,1,2,1,1,1,1,2,2,2,3,4,3,2,2,1,3,3,3,3,1,2,1,1,4,3,9,7,7,6,8,10,10,9,11,11,4,9,9,3,9,11,2,11,11,8,7,4,8,9,10,6,11,5,11,11,2,4,4,2,3,2,2,4,4,5,5,4,4,5,5,3,4,4,4,4,2,3,2,5,3,4,4,6,5,6,7,7,7,7,6,6,7,7,7,7,6,7,7,7,7,6,6,7,6,7,6,7,4,5,5,5,6,6,7,4,5,6,5,5,4,6,7,6,5,4,4,4,1,1,2,4,4,5,3,4,4,3,4,5,4,2,2,3,3,4,3,4,4,5,4,3,5,5,4,5,3,3,2,3,4,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,4,4,3,3,4,3,3,4,4,3,3,3,4,4,4,3,1,2,28,2,,3,3,3,4,,4,4,3,3,3,4,4,5,6,2,2,spirituality belief testing,"the attitude of a person towards God, Religion etc.,",2,,2,,2,,1,1,13.08329773,80.28329468,-1
1,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,8,1,1,10,11,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,3,1,9,6,1,8,8,10,9,3,3,3,4,4,3,3,3,3,3,2,2,3,3,3,2,2,4,2,2,3,3,3,4,4,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,25,2,,3,3,4,4,,5,5,5,2,2,5,2,2,2,2,6,the purpose of this experiment was to study the behavior of an individual when it comes to religious beliefs.,"this experiment was trying to study an individual's faith in god, religion.\upto how much extent is the individual influenced by superstitions.",2,,2,,2,,3,1,28.46670532,77.03329468,-1
1,2,3,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,1,5,10,2,2,2,2,2,2,2,2,2,10,2,4,9,2,3,2,2,2,7,3,6,7,2,8,3,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,2,5,6,6,6,2,5,5,5,5,5,4,5,5,7,5,6,6,4,5,5,4,5,3,2,7,5,4,5,5,5,6,7,5,6,5,5,5,5,7,6,5,2,6,6,5,7,2,4,3,5,4,4,3,4,4,2,4,4,4,4,4,2,4,4,2,4,4,2,3,5,4,3,4,3,4,4,4,4,2,4,4,3,4,4,4,3,4,4,4,3,2,2,3,3,4,5,4,4,4,4,2,3,3,4,4,4,5,2,1,2,35,2,,2,1,1,6,,9,9,9,6,6,9,4,4,4,4,4,It was about reading,About decision making,2,,2,,2,,1,1,10.51669312,76.21670532,-1
1,1,3,2,2,2,1,1,1,1,2,2,2,1,4,3,3,3,3,1,1,1,3,1,1,1,1,3,1,3,3,1,3,1,3,1,1,1,1,2,1,1,2,1,1,3,3,1,1,3,1,1,1,1,1,1,1,3,1,1,1,11,11,1,11,11,11,11,6,1,3,1,1,1,1,1,11,1,11,11,2,1,3,1,8,8,1,9,9,5,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,3,4,2,6,6,6,2,2,6,6,2,6,6,6,2,2,6,2,6,2,6,2,6,6,6,6,2,4,4,4,3,4,3,4,1,1,1,1,1,1,1,7,3,1,1,1,4,4,1,3,1,1,1,4,1,1,4,1,3,4,1,1,1,1,1,1,1,1,4,1,1,4,4,2,4,2,2,3,4,3,4,3,3,2,2,3,4,3,3,3,3,3,3,2,4,4,4,3,4,4,4,4,3,3,3,3,4,3,3,3,2,1,1,50,2,,2,1,2,4,,7,7,6,4,2,7,2,2,3,3,1,To understand about the beliefs of different people.,"How people think differently about God, spiritually and religion.",2,,2,,2,,1,1,17.37530518,78.47439575,-1
1,1,4,1,2,2,1,1,4,1,3,3,3,1,4,3,1,1,4,2,1,3,1,1,4,3,2,3,3,3,4,2,3,2,3,1,1,2,1,2,1,1,1,2,1,4,3,1,3,2,4,1,2,4,2,1,2,3,2,1,2,6,10,1,10,10,9,1,6,1,6,1,6,1,1,6,11,1,9,10,9,1,6,6,8,9,1,6,6,5,10,2,4,2,5,3,4,3,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,2,5,2,4,4,7,7,7,4,5,6,7,6,6,7,7,7,7,7,7,7,7,7,6,6,4,6,6,2,4,2,1,1,4,2,1,2,1,4,4,4,4,1,7,2,4,2,4,6,2,4,4,4,2,5,5,4,2,4,1,1,4,2,2,4,4,2,5,5,4,4,2,2,5,5,4,4,5,4,4,4,4,5,4,4,2,1,4,4,1,3,4,3,3,4,1,3,4,3,3,4,4,4,4,4,3,3,3,4,3,3,4,2,1,2,27,2,,3,1,2,4,,7,7,7,3,4,7,3,2,4,4,4,To study spirituality.,To study spirituality.,2,,2,,2,,1,1,13.08329773,80.28329468,-1
1,2,4,2,4,1,1,1,4,1,4,4,4,2,4,3,2,4,4,2,2,4,2,2,2,2,2,3,2,2,2,1,3,2,1,2,2,2,2,1,1,1,2,2,2,3,3,4,4,4,2,3,2,3,2,2,2,2,2,2,2,1,1,11,5,9,11,1,1,1,8,1,6,1,1,1,11,1,3,11,11,3,9,7,9,1,1,4,9,9,11,1,4,2,5,5,5,5,5,5,4,4,1,5,1,4,4,4,2,5,5,5,1,5,1,5,5,1,1,5,7,5,5,1,7,6,6,5,7,7,4,1,4,5,7,7,7,1,7,7,7,5,1,7,7,6,1,7,4,7,7,7,5,3,6,4,7,7,7,6,1,7,7,7,7,1,6,2,7,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,1,5,5,5,5,5,3,5,3,1,5,1,1,4,5,3,1,4,1,1,1,5,3,5,1,4,5,1,1,1,5,2,5,5,5,5,1,1,43,2,,2,1,7,4,,8,8,9,5,4,9,2,2,2,2,6,my spiritual way of thinking,how religious/spiritual I am,1,they are all related,2,,2,,2,1,9.266693115,76.78329468,-1
1,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,2,2,3,3,2,3,3,2,3,2,3,2,3,2,2,3,3,2,2,3,3,2,2,3,3,3,2,2,3,2,3,2,3,2,3,3,3,2,2,3,2,3,2,2,3,6,7,3,7,4,7,5,4,6,4,8,7,7,5,6,8,8,8,8,8,8,8,7,7,7,6,7,6,5,5,4,2,3,2,3,3,3,3,3,2,4,3,4,4,4,4,2,3,4,2,3,4,4,4,3,3,4,5,5,4,4,4,5,3,5,5,3,5,4,3,3,4,4,3,3,5,3,3,4,5,4,4,5,4,4,5,4,4,4,4,3,4,3,4,4,5,6,5,4,4,4,4,5,5,4,4,4,4,4,3,3,4,3,2,3,4,3,3,3,4,2,3,2,3,2,1,2,3,4,3,4,3,3,3,2,2,4,3,3,4,3,3,3,4,4,3,3,4,3,4,3,4,3,3,3,4,4,4,3,3,3,3,4,3,2,3,1,2,25,2,,3,1,4,4,,8,8,8,5,5,8,5,6,5,5,4,to understand peoples mind,people's thought,2,,2,,2,,1,1,22.56970215,88.36968994,-1
1,2,3,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,1,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,3,2,2,2,3,3,9,10,7,8,7,8,7,8,7,7,8,9,7,7,7,8,7,6,7,6,8,7,7,7,7,7,7,6,7,6,4,4,4,3,3,4,3,4,3,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,3,4,4,2,2,3,4,4,4,4,5,4,4,4,4,5,4,5,5,5,4,4,5,5,5,5,6,5,6,6,4,4,4,4,3,3,3,2,4,3,3,3,5,4,4,2,3,2,2,4,3,3,4,3,4,3,4,4,3,3,3,3,4,4,3,3,2,3,3,3,3,2,3,3,4,3,3,3,4,3,3,4,3,3,3,3,4,2,3,3,4,2,3,4,3,3,3,3,3,2,2,4,3,2,3,4,3,4,2,3,3,3,1,1,32,2,,3,1,4,4,,6,6,6,3,3,5,5,4,4,4,4,About spirituality,How people react to spirituality,2,,2,,2,,1,1,12.98330688,77.58331299,-1
1,2,3,1,4,3,2,1,4,1,3,3,3,1,4,1,1,2,4,1,1,4,3,1,4,1,1,3,2,3,3,1,3,1,3,1,1,2,1,1,1,1,2,1,1,3,3,2,2,2,2,1,1,2,1,1,1,3,1,2,2,7,11,1,10,10,9,1,6,1,6,1,6,1,1,1,11,1,10,10,10,1,8,9,6,11,1,9,4,3,5,3,4,3,4,3,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,3,1,6,6,6,4,2,4,2,3,2,6,4,4,6,5,6,6,6,4,2,4,3,2,3,1,5,3,4,4,5,4,5,3,3,4,1,2,2,6,7,4,5,5,4,3,3,5,6,5,2,2,4,4,2,4,2,2,4,4,4,3,3,3,4,4,2,4,2,2,4,5,4,3,4,4,4,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,1,3,3,3,4,4,4,4,4,3,3,2,3,3,4,3,4,2,1,1,46,2,,3,1,1,4,,9,9,9,6,5,9,6,6,6,6,3,opinion about existence of super power,hope in religion and god,2,,2,,2,,3,1,13.08329773,80.28329468,-1
1,4,4,3,2,2,3,2,4,3,2,4,3,3,2,4,3,2,3,4,3,2,3,2,3,4,3,2,4,3,3,4,2,3,4,4,2,3,4,3,4,4,3,2,3,4,3,4,4,3,2,3,4,2,3,3,2,3,4,3,3,9,7,9,5,6,10,6,8,10,5,10,6,9,10,6,7,9,8,6,6,10,6,8,6,9,10,9,8,6,7,4,5,4,3,4,4,3,4,3,4,4,2,4,4,5,4,3,4,5,4,4,5,4,3,5,5,3,7,4,5,5,4,6,5,7,4,5,6,5,5,6,6,4,5,7,4,3,5,6,5,3,5,7,5,6,7,4,6,5,1,1,1,1,1,1,1,1,3,3,6,5,4,6,5,5,4,6,5,5,4,5,2,2,2,3,4,5,3,4,5,2,3,4,3,4,5,2,3,5,3,4,5,4,3,4,5,4,3,4,3,2,4,4,3,5,5,4,3,4,5,3,4,5,4,3,4,5,3,5,4,3,4,4,3,2,3,1,1,26,2,,3,2,1,4,,8,7,7,6,1,2,6,6,7,5,4,Dont know,Dont know,2,,2,,2,,1,1,13.08329773,80.28329468,-1
1,2,1,2,3,2,1,2,3,2,3,4,3,2,3,4,3,2,4,2,2,3,2,2,2,2,1,4,2,3,3,2,4,3,2,3,2,2,1,3,1,1,1,1,2,2,4,1,4,3,3,1,1,2,2,2,2,3,2,1,2,6,5,6,5,9,9,5,6,1,2,2,7,2,6,6,11,8,8,,4,6,2,2,6,10,6,8,,4,11,4,2,2,4,3,3,4,4,4,3,4,3,4,3,4,3,4,4,3,4,3,3,4,3,4,3,4,4,6,6,6,4,2,5,6,3,5,2,4,5,2,6,5,6,4,4,2,4,4,5,4,2,4,3,4,1,5,4,5,4,4,1,2,3,4,4,7,5,4,1,5,4,4,4,3,4,4,5,3,4,1,3,3,1,4,4,3,2,2,2,3,3,2,3,2,1,4,5,2,5,1,3,4,4,3,2,4,2,2,2,3,4,3,3,4,4,3,4,3,3,3,4,3,4,3,2,3,3,2,3,2,3,4,3,3,3,1,2,55,2,,3,1,4,4,,3,3,5,5,2,5,3,4,4,2,4,"One's views on religion , spirituality, politics or the check the mindset in recent  time.","view, belifes, intellect and political views",1,"we are living in this world, now its facing many problem like global warming, terrorrism, wars because of religion and castism....... what people think and understand about these issues .",2,,2,,3,1,26.91670227,75.81669617,-1
1,2,2,2,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,5,8,8,6,6,5,6,5,8,8,8,6,6,6,8,8,7,7,8,5,7,7,7,7,7,6,6,6,6,8,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,4,3,3,3,4,4,3,4,4,4,6,5,4,4,4,4,4,4,4,4,4,5,6,4,5,4,4,4,4,4,4,4,4,5,4,6,4,5,4,4,5,4,4,4,4,4,3,7,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,4,5,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,35,2,,5,1,5,4,,1,1,1,2,2,1,2,2,2,2,6,religious,about religious,2,,2,,2,,3,1,17.37530518,78.47439575,-1
1,2,4,2,3,3,2,2,3,1,3,3,3,2,3,3,1,4,3,2,2,3,3,1,4,2,2,3,2,3,3,4,4,1,2,3,2,2,1,3,1,2,2,2,2,3,4,3,3,3,4,1,2,2,2,2,1,3,3,2,1,9,11,3,2,6,10,1,5,1,6,1,2,1,1,6,11,1,5,11,4,1,9,1,10,11,1,9,6,2,9,5,3,5,5,2,4,3,1,5,5,3,4,4,5,5,5,2,4,5,5,1,1,3,5,5,1,4,1,1,7,1,1,1,7,1,2,1,7,1,1,1,1,1,7,1,1,1,7,4,7,1,1,6,4,1,1,4,1,1,1,2,1,1,1,1,2,6,2,1,1,2,4,1,4,6,2,1,1,4,4,1,4,1,1,4,1,1,4,1,1,4,2,1,4,1,1,5,5,2,5,2,2,2,5,4,5,3,4,4,2,3,4,5,2,5,4,3,5,1,2,2,5,2,5,4,3,5,3,2,1,4,5,2,3,4,4,1,2,27,2,,3,1,2,4,,6,8,8,5,3,7,2,2,2,6,6,To measure spirituality and religious beliefs.,Spirituality and religious beliefs,2,,2,,2,,3,1,9.850006104,76.96670532,-1
1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,9,9,8,10,7,10,10,10,10,10,10,10,10,10,10,11,1,11,11,11,11,11,11,11,10,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,7,7,7,1,1,7,7,7,7,7,7,7,1,7,7,7,7,7,1,4,6,7,4,1,7,7,1,1,4,4,6,6,4,1,1,1,1,6,7,7,7,1,4,6,7,7,7,1,7,7,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,34,2,,3,1,1,4,,9,9,9,6,2,9,2,2,2,2,4,spiritual,spiritual thoughts of people,2,,2,,2,,1,1,9.966705322,76.23330688,-1
1,2,3,1,2,3,1,2,4,2,2,2,3,1,4,2,3,2,4,3,1,4,2,1,2,1,1,4,4,4,4,2,4,2,4,4,1,2,1,4,2,2,2,1,2,3,4,3,4,3,4,2,2,4,1,2,2,2,1,1,1,6,8,11,5,9,6,6,4,8,5,8,8,6,5,7,11,6,6,11,6,9,6,5,11,7,6,8,6,8,11,2,4,3,4,3,4,3,4,3,2,3,4,4,5,4,4,4,4,3,4,3,4,3,3,4,3,3,4,5,7,4,4,5,5,4,7,4,5,5,4,7,7,4,3,5,3,4,4,4,5,4,6,7,4,7,5,6,4,7,6,4,7,3,4,4,7,7,5,4,5,4,6,4,6,4,4,4,2,5,4,2,5,3,1,5,3,3,3,2,3,5,4,1,4,4,1,5,5,4,3,4,3,5,4,4,5,1,5,2,1,4,3,1,1,1,1,3,4,1,5,4,3,4,5,4,3,3,5,1,4,4,3,4,3,4,3,1,2,32,2,,3,1,1,4,,9,9,9,6,6,9,3,2,2,4,6,To see how cognitive task affect the way people answer the questions,To see how cognitive task affect the way people answer the questions,2,,2,,2,,1,1,30.73429871,76.79330444,-1
1,1,1,3,2,4,1,1,1,1,4,1,2,1,3,3,3,3,2,2,1,2,1,1,2,1,1,4,2,2,3,4,4,2,4,2,2,2,1,3,2,1,1,3,1,1,4,3,1,3,4,4,1,2,2,1,1,2,1,1,2,6,9,1,11,11,6,1,6,1,6,7,9,1,1,6,11,6,11,8,11,1,11,3,9,11,1,11,8,11,8,1,1,5,5,3,5,4,4,4,4,4,4,5,1,4,4,4,4,4,2,2,4,4,2,4,2,4,1,1,1,1,1,1,7,1,1,4,7,1,1,1,1,1,7,7,4,1,1,4,7,6,1,7,1,7,1,1,4,1,7,1,1,1,1,1,1,7,1,1,1,1,7,1,7,7,1,1,1,5,2,4,5,1,4,5,2,4,5,1,4,4,1,5,5,1,4,5,5,5,4,5,3,4,3,5,3,1,1,1,3,4,2,4,2,2,1,3,3,1,1,4,3,1,1,1,4,2,2,1,1,4,4,1,3,4,1,1,1,32,2,,3,1,1,6,,9,5,6,4,2,9,1,1,1,1,7,It was to study the beliefs of people.,It was trying to study the religious affiliations and the belief in God of people.,1,They were mostly pertaining to spirituality.,2,,2,,1,1,28.66670227,77.21670532,-1
1,1,2,1,4,3,1,1,4,1,1,1,4,3,4,4,4,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,2,1,1,1,4,1,1,1,1,1,1,1,1,1,11,11,1,11,1,1,1,1,11,11,1,1,1,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,3,4,7,7,7,7,1,7,7,3,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,4,4,7,4,4,4,7,4,4,4,4,4,7,7,4,4,4,4,7,4,4,4,4,6,3,5,5,5,5,1,5,5,1,1,5,4,4,5,2,4,5,1,5,5,3,1,1,5,5,5,5,5,5,1,3,1,5,5,1,3,5,3,1,5,3,1,5,5,1,5,5,5,5,5,1,5,5,5,1,5,3,5,1,1,31,2,,2,1,2,4,,5,5,5,2,2,5,1,1,1,1,7,"To know about people perception towards life, nature, mind and soul.",The perception and belief in God.,1,Because they asked about my personal beliefs towards spirituality and God.,2,,2,,1,1,21.1499939,79.1000061,-1
1,2,3,2,3,2,1,1,4,1,3,3,3,2,4,3,1,2,2,2,1,4,1,1,2,2,1,2,3,3,3,2,3,2,3,2,1,1,2,2,2,1,4,1,1,2,4,2,3,3,2,2,2,3,2,2,2,4,2,2,2,8,10,10,4,11,8,1,11,1,6,2,9,1,9,1,11,1,11,9,9,7,10,9,9,10,1,8,11,9,11,4,5,2,4,5,5,3,2,2,3,4,1,5,4,3,4,4,3,1,1,3,1,4,1,3,4,3,1,5,5,5,5,1,7,5,1,2,7,5,5,2,7,5,7,5,5,4,5,5,6,5,1,7,4,3,2,6,3,7,1,4,5,1,5,3,7,7,4,3,1,7,7,5,1,3,2,4,6,5,5,1,5,4,1,5,4,1,5,4,2,5,4,2,5,4,1,5,5,4,5,3,4,5,5,4,5,3,4,2,1,4,5,1,4,5,3,1,5,1,1,3,4,3,5,5,3,4,4,1,2,4,1,5,5,5,3,1,2,42,2,,3,1,1,4,,9,9,9,6,6,8,4,4,4,4,4,"The purpose of the study was to know what people think about, mind, spirit and religion. Thank You",The study especially focusing about Hindu believes and Vedas.  So I think the experiment was trying to know the growth of a person spiritually and mentally with or without being religious.,1,"The questions about mind, spirit and religion are very much related.",1,"Yes, answer about questions of mind is effected the answers about spirituality and religion.",2,,1,1,8.506896973,76.95690918,-1
1,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,9,8,7,8,8,9,8,7,7,8,9,8,7,7,7,7,8,8,7,7,9,8,7,7,8,8,7,6,7,8,4,3,4,3,3,3,4,3,3,4,4,4,4,3,4,4,3,4,3,4,3,4,3,3,4,4,3,6,5,4,5,5,4,5,5,5,4,4,5,6,5,6,5,4,5,6,5,5,5,6,5,4,5,6,5,4,5,6,5,5,6,5,4,5,6,5,5,4,4,5,6,6,5,5,6,5,5,5,4,3,4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,4,4,3,3,4,4,3,3,3,4,4,3,3,1,2,42,2,,3,1,3,2,,9,9,9,6,6,9,6,5,5,6,4,To check the knowledge of  religion and social activities.,Yes it was trying to study.,2,,2,,2,,1,1,9.983306885,76.28329468,-1
1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,9,11,10,9,9,10,9,10,9,11,10,10,10,10,10,10,10,11,10,11,10,9,10,9,10,9,10,10,9,10,4,5,4,3,4,3,3,3,4,4,3,4,3,3,4,4,4,3,4,3,3,4,4,4,4,4,4,7,7,4,5,5,4,5,5,6,6,5,5,4,4,5,5,6,4,5,5,5,6,5,5,4,5,5,6,5,7,6,6,7,6,7,5,6,6,7,5,6,6,6,7,7,7,7,4,7,7,7,5,5,3,5,5,3,5,4,4,4,4,3,5,5,3,5,4,3,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,2,4,4,4,5,5,5,5,5,4,3,4,5,5,5,4,5,4,1,1,25,2,,3,1,1,4,,9,9,9,6,3,9,5,5,5,7,6,know about spiritual,Spiritual,1,Astrology,2,,1,try to get Spiritual power & mantras,1,1,9.933303833,78.11669922,-1
